0	18620.875506590295
1	35523.384114423614
2	45189.99358068866
3	56764.87278078852
4	6096.3989522534375
5	4488.940954369889
6	31302.408094746766
7	2599.5447417384003
8	10864.534295961157
9	22851.44938422121
10	30994.062656748472
11	42234.38170069424
12	3786.1775970160847
13	2515.045482907828
14	21870.197739826323
15	2107.794303734951
16	8599.784411288434
17	17212.103711222622
18	24521.099978862723
19	36628.8626393837
20	2109.422720493292
21	1070.9315936955647
22	15398.431735948201
23	1126.7153218438243
24	3643.40764338654
25	5005.997795264101
26	11687.577156836509
27	17020.16106907229
28	517.5451936910367
29	169.58486848626904
30	11026.203089597915
31	226.97397363663282
32	3607.6470973340793
33	4227.494896847549
34	8480.114656911319
35	12830.048762459955
36	307.7927853774156
37	27.987238584440128
38	9999.157282659407
39	0.0
40	3232.3506895460896
41	4714.576618461434
42	9719.605730240775
43	12493.589735434689
44	221.7134520683168
45	141.7543878559496
46	12179.422097232291
47	0.0
48	5726.3491591425145
49	10238.499574143072
50	17400.430907145375
51	22070.393628770347
52	974.0012460318806
53	623.2360768268707
54	19448.44958789702
55	216.37107421295747
56	8156.210990346601
57	15474.644297080435
58	24428.997406090763
59	28152.325135909487
60	1879.1694248811605
61	1771.083835777534
62	22977.370470057536
63	769.4515473181414
64	3858.041269309943
65	7064.642739651334
66	12120.656601980463
67	15057.00906667946
68	397.48816029158775
69	225.5721608717639
70	13814.944697434315
71	148.22366820417824
72	2705.5977635835397
73	3518.7062339782524
74	5074.573812552346
75	7415.768935110733
76	123.76347150202442
77	72.81668741248828
78	9587.214171617557
79	45.27042118353931
80	2065.0238978393645
81	2797.7760819646555
82	4260.010361191205
83	6479.810059762742
84	65.86709798488768
85	12.386851086318662
86	9499.305177815007
87	0.0
88	1960.1045278198926
89	2769.270780212988
90	3082.7750811058822
91	6585.374762885865
92	45.56960732601284
93	0.0
94	9805.658286584825
95	0.0
96	2221.5219223555127
97	3320.241956964979
98	5205.687023380513
99	8354.399541407722
100	56.546490451630405
101	3.0662435530613603
102	11818.922563784088
103	0.0
104	5241.883073279505
105	9538.282275880498
106	15244.61519070363
107	16931.15883929903
108	1052.3340313049564
109	645.4850055060099
110	17883.81842398793
111	238.16177860413538
112	2949.4370326434937
113	5662.900842625994
114	10305.578717647491
115	13643.997435607194
116	54.254555861743206
117	0.0
118	12640.509890269794
119	0.0
120	2465.458687549353
121	3035.850081846711
122	4984.63439950164
123	7868.018235589637
124	21.711814095224312
125	0.0
126	9438.259147702269
127	0.0
128	1914.0047117822328
129	2847.0439112215536
130	4343.666031077171
131	6707.483765251698
132	41.93653387835607
133	0.0
134	9249.402663419974
135	0.0
136	2262.0635516741627
137	3003.263776437322
138	3904.7867377185003
139	6858.273787542148
140	41.93653387835607
141	0.0
142	9320.799818061889
143	0.0
144	2328.916896604377
145	3158.431132698451
146	3939.5820174217633
147	7086.989854379852
148	73.53075643571304
149	8.065953780207156
150	9544.838366425136
151	5.58290103906053
152	2613.1207435129
153	3639.134913431309
154	6673.220309953862
